Student,Gender,Beginner,Expert,Intermediate,No response,Novice,Proficient,Week 1 quiz,Week 2 quiz,Week 3 quiz,Week 4 quiz,Week 5 quiz,Week 6 quiz,Week 7 quiz,Week 8 quiz,Week 9 quiz,Week 10 quiz,Week 11 quiz,Week 12 quiz,Week 13 quiz,Week 14 quiz,Week 15 quiz,Week 16 quiz,Week 1 homework,Week 2 homework,Week 3 homework,Week 4 homework,Week 5 homework,Week 7 homework,Week 8 homework,Week 9 homework,Week 10 homework,Week 11 homework,Week 13 homework,Week 14 homework,Week 15 homework,Week 1 quiz first score,Week 2 quiz first score,Week 3 quiz first score,Week 4 quiz first score,Week 5 quiz first score,Week 6 quiz first score,Week 7 quiz first score,Week 8 quiz first score,Week 9 quiz first score,Week 10 quiz first score,Week 11 quiz first score,Week 12 quiz first score,Week 13 quiz first score,Week 14 quiz first score,Week 15 quiz first score,Week 16 quiz first score,Week 1 hw first score,Week 2 hw first score,Week 3 hw first score,Week 4 hw first score,Week 5 hw first score,Week 7 hw first score,Week 8 hw first score,Week 9 hw first score,Week 10 hw first score,Week 11 hw first score,Week 13 hw first score,Week 14 hw first score,Week 15 hw first score,Week 1 quiz final score,Week 2 quiz final score,Week 3 quiz final score,Week 4 quiz final score,Week 5 quiz final score,Week 6 quiz final score,Week 7 quiz final score,Week 8 quiz final score,Week 9 quiz final score,Week 10 quiz final score,Week 11 quiz final score,Week 12 quiz final score,Week 13 quiz final score,Week 14 quiz final score,Week 15 quiz final score,Week 16 quiz final score,Week 1 hw final score,Week 2 hw final score,Week 3 hw final score,Week 4 hw final score,Week 5 hw final score,Week 7 hw final score,Week 8 hw final score,Week 9 hw final score,Week 10 hw final score,Week 11 hw final score,Week 13 hw final score,Week 14 hw final score,Week 15 hw final score,Week 1 quiz n sub before dl,Week 2 quiz n sub before dl,Week 3 quiz n sub before dl,Week 4 quiz n sub before dl,Week 5 quiz n sub before dl,Week 6 quiz n sub before dl,Week 7 quiz n sub before dl,Week 8 quiz n sub before dl,Week 9 quiz n sub before dl,Week 10 quiz n sub before dl,Week 11 quiz n sub before dl,Week 12 quiz n sub before dl,Week 13 quiz n sub before dl,Week 14 quiz n sub before dl,Week 15 quiz n sub before dl,Week 16 quiz n sub before dl,Week 1 hw n sub before dl,Week 2 hw n sub before dl,Week 3 hw n sub before dl,Week 4 hw n sub before dl,Week 5 hw n sub before dl,Week 7 hw n sub before dl,Week 8 hw n sub before dl,Week 9 hw n sub before dl,Week 10 hw n sub before dl,Week 11 hw n sub before dl,Week 13 hw n sub before dl,Week 14 hw n sub before dl,Week 15 hw n sub before dl,Week 1 quiz n sub after dl,Week 2 quiz n sub after dl,Week 3 quiz n sub after dl,Week 4 quiz n sub after dl,Week 5 quiz n sub after dl,Week 6 quiz n sub after dl,Week 7 quiz n sub after dl,Week 8 quiz n sub after dl,Week 9 quiz n sub after dl,Week 10 quiz n sub after dl,Week 11 quiz n sub after dl,Week 12 quiz n sub after dl,Week 13 quiz n sub after dl,Week 14 quiz n sub after dl,Week 15 quiz n sub after dl,Week 16 quiz n sub after dl,Week 1 hw n sub after dl,Week 2 hw n sub after dl,Week 3 hw n sub after dl,Week 4 hw n sub after dl,Week 5 hw n sub after dl,Week 7 hw n sub after dl,Week 8 hw n sub after dl,Week 9 hw n sub after dl,Week 10 hw n sub after dl,Week 11 hw n sub after dl,Week 13 hw n sub after dl,Week 14 hw n sub after dl,Week 15 hw n sub after dl,Week 1 quiz first sub,Week 2 quiz first sub,Week 3 quiz first sub,Week 4 quiz first sub,Week 5 quiz first sub,Week 6 quiz first sub,Week 7 quiz first sub,Week 8 quiz first sub,Week 9 quiz first sub,Week 10 quiz first sub,Week 11 quiz first sub,Week 12 quiz first sub,Week 13 quiz first sub,Week 14 quiz first sub,Week 15 quiz first sub,Week 16 quiz first sub,Week 1 hw first sub,Week 2 hw first sub,Week 3 hw first sub,Week 4 hw first sub,Week 5 hw first sub,Week 7 hw first sub,Week 8 hw first sub,Week 9 hw first sub,Week 10 hw first sub,Week 11 hw first sub,Week 13 hw first sub,Week 14 hw first sub,Week 15 hw first sub,Week 1 quiz last sub,Week 2 quiz last sub,Week 3 quiz last sub,Week 4 quiz last sub,Week 5 quiz last sub,Week 6 quiz last sub,Week 7 quiz last sub,Week 8 quiz last sub,Week 9 quiz last sub,Week 10 quiz last sub,Week 11 quiz last sub,Week 12 quiz last sub,Week 13 quiz last sub,Week 14 quiz last sub,Week 15 quiz last sub,Week 16 quiz last sub,Week 1 hw last sub,Week 2 hw last sub,Week 3 hw last sub,Week 4 hw last sub,Week 5 hw last sub,Week 7 hw last sub,Week 8 hw last sub,Week 9 hw last sub,Week 10 hw last sub,Week 11 hw last sub,Week 13 hw last sub,Week 14 hw last sub,Week 15 hw last sub,Score,Grade
S448,0,0,0,0,0,0,1,1,5,2,4,2,1,0,1,1,1,0,0,1,1,0,0,2,3,4,3,3,12,1,8,8,6,2,0,0,0.72,0.52,0.48,0.62,0.54,0.86,0.98,0.32,0.34,0.92,0.0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.94,0.88,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.68,0.96,0.96,0.88,0.9,0.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78,1.0,0.88,1.0,0.66,1,5,2,4,2,1,0,1,1,1,0,0,1,1,0,0,2,3,4,3,3,12,1,8,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.74305555555556,7.81,18.754444444444445,7.223055555555556,7.0152777777777775,9.008055555555556,-24.0,7.144722222222223,7.091944444444445,6.425277777777778,-24.0,-24.0,7.454722222222222,7.4927777777777775,-24.0,-24.0,8.637777777777778,6.476111111111111,8.586944444444445,11.600833333333334,16.675833333333333,139.07361111111112,6.775277777777778,18.158055555555556,6.554444444444444,7.893888888888889,7.691944444444444,-24.0,-24.0,83.74305555555556,6.994166666666667,5.301388888888889,6.9061111111111115,6.798611111111111,9.008055555555556,-24.0,7.144722222222223,7.091944444444445,6.425277777777778,-24.0,-24.0,7.454722222222222,7.4927777777777775,-24.0,-24.0,8.611944444444445,6.44,5.6786111111111115,10.94361111111111,7.159722222222222,18.700833333333332,6.775277777777778,7.1755555555555555,6.439444444444445,6.029444444444445,7.255833333333333,-24.0,-24.0,57.31,E
S437,1,0,0,1,0,0,0,3,4,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,20,6,8,4,3,2,9,0.92,0.96,0.88,0.86,0.1,0.96,1.0,1.0,0.68,0.96,0.92,0.76,0.9,0.92,0.84,0.0,1.0,0.76,0.96,1.0,0.0,0.34,0.0,0.72,0.56,1.0,0.0,0.5,1.0,0.98,0.92,0.7,0.98,0.1,0.72,0.98,0.66,0.88,0.86,0.98,0.94,0.34,0.0,0.8,0.0,1.0,1.0,1.0,1.0,0.74,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,20,6,8,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.80388888888889,15.846111111111112,14.606388888888889,14.591388888888888,17.595833333333335,31.711111111111112,80.73583333333333,36.25944444444445,20.82777777777778,10.59388888888889,15.620277777777778,8.855555555555556,18.04388888888889,17.326944444444443,9.02,11.303333333333333,85.06361111111111,7.171111111111111,5.888055555555556,7.365555555555556,7.031666666666666,8.19,13.405,38.78861111111111,20.364166666666666,18.1125,11.851111111111111,13.818055555555556,9.5375,85.44694444444444,13.245277777777778,6.346388888888889,9.067777777777778,17.595833333333335,15.709722222222222,80.73583333333333,36.25944444444445,19.522222222222222,10.59388888888889,15.620277777777778,8.855555555555556,18.04388888888889,17.326944444444443,9.02,11.303333333333333,85.06361111111111,7.171111111111111,5.888055555555556,7.365555555555556,7.031666666666666,7.960555555555556,8.376666666666667,38.41972222222222,7.990833333333334,15.6475,11.513333333333334,13.780555555555555,8.519166666666667,93.1,A
S328,0,0,0,1,0,0,0,5,7,2,5,3,1,1,2,1,1,1,0,1,3,1,1,1,3,2,1,3,1,13,5,1,0,4,1,1,0.94,0.0,0.76,0.96,0.88,0.84,0.98,0.94,0.0,0.88,0.92,0.92,0.9,0.96,0.9,0.94,0.52,0.96,0.76,1.0,0.52,0.7,0.76,0.0,1.0,1.0,0.88,0.5,1.0,1.0,0.92,0.9,0.7,0.68,0.7,0.88,1.0,0.64,0.9,0.7,0.62,0.0,0.48,0.0,0.0,1.0,1.0,0.76,0.66,1.0,1.0,0.42,0.64,0.44,0.0,0.88,0.0,0.0,4,6,1,4,2,1,1,2,1,1,1,0,1,3,1,1,1,3,2,1,3,1,13,5,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.37472222222222,19.7075,14.434722222222222,7.144444444444445,16.326666666666668,34.30138888888889,11.386944444444444,12.908333333333333,6.6241666666666665,6.328888888888889,17.763055555555557,-24.0,10.338611111111112,2.135,0.7938888888888889,8.345277777777778,1.74,6.516111111111111,10.41638888888889,3.278888888888889,14.905833333333334,4.9383333333333335,11.3525,5.078333333333333,1.3316666666666668,-24.0,9.209166666666667,0.12194444444444444,0.013333333333333334,0.3411111111111111,6.015833333333333,14.434722222222222,4.388888888888889,14.539444444444445,34.30138888888889,11.386944444444444,8.465555555555556,6.6241666666666665,6.328888888888889,17.763055555555557,-24.0,10.338611111111112,1.563611111111111,0.7938888888888889,8.345277777777778,1.74,6.366666666666666,10.309166666666666,3.278888888888889,13.998611111111112,4.9383333333333335,8.891666666666667,3.8244444444444445,1.3316666666666668,-24.0,8.835833333333333,0.12194444444444444,0.013333333333333334,70.56,C
S137,0,0,0,0,0,0,1,2,2,0,1,2,5,3,3,3,3,2,2,1,1,1,1,2,1,0,4,0,6,19,0,2,0,10,29,76,0.86,0.92,0.92,1.0,0.98,1.0,0.96,0.88,0.94,0.0,0.0,0.0,0.0,0.98,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.12,0.9,0.5,0.34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.62,1.0,0.54,0.46,0.7,0.78,0.66,0.64,0.0,0.8,0.84,1.0,1.0,0.28,0.0,0.0,0.12,0.72,0.0,0.72,0.3,0.88,0.0,1.0,2,2,0,1,1,4,1,1,1,1,0,1,1,1,1,1,2,1,0,4,0,6,19,0,2,0,10,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.22,15.883611111111112,-24.0,40.44611111111111,64.34972222222223,15.44361111111111,32.26611111111111,33.919444444444444,45.49611111111111,1.458888888888889,-24.0,14.5,32.91166666666667,54.458888888888886,51.7225,69.16388888888889,117.6536111111111,7.679722222222222,-24.0,13.808055555555555,-24.0,31.736944444444443,27.865,-24.0,0.1761111111111111,-24.0,23.7625,12.881944444444445,49.05388888888889,117.9811111111111,15.28111111111111,-24.0,40.44611111111111,64.34972222222223,7.003888888888889,32.26611111111111,33.919444444444444,45.49611111111111,1.458888888888889,-24.0,14.5,32.91166666666667,54.458888888888886,51.7225,69.16388888888889,117.60472222222222,7.679722222222222,-24.0,13.704166666666667,-24.0,30.924722222222222,24.158055555555556,-24.0,0.035555555555555556,-24.0,23.556944444444444,5.597222222222222,25.503333333333334,85.98,B
S041,0,0,0,1,0,0,0,2,1,2,2,2,1,1,2,3,1,1,3,2,3,2,1,1,4,12,4,31,8,33,6,10,5,3,9,22,0.82,0.72,0.0,0.66,0.5,0.96,0.96,0.9,0.88,0.92,0.86,0.12,0.72,0.8,0.0,0.0,0.52,0.86,0.42,0.94,0.84,0.92,0.72,0.82,0.72,1.0,0.88,0.0,0.0,0.94,0.0,0.9,1.0,0.8,0.88,1.0,0.9,0.9,0.9,0.88,1.0,0.88,1.0,0.9,0.84,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,2,1,1,1,2,3,1,1,3,2,3,2,1,1,4,12,4,31,8,33,6,10,5,3,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6425,88.23027777777777,43.570277777777775,115.39916666666667,16.44388888888889,63.62555555555556,9.666944444444445,41.352777777777774,38.005833333333335,6.143055555555556,40.70472222222222,39.2425,37.138888888888886,32.69,35.36638888888889,11.152777777777779,104.85972222222222,86.60555555555555,80.31583333333333,78.72055555555555,88.62388888888889,9.2825,39.79222222222222,33.35444444444445,8.910555555555556,52.36638888888889,37.25805555555556,32.98888888888889,38.35861111111111,107.48277777777778,88.23027777777777,43.26888888888889,29.070833333333333,16.44388888888889,63.62555555555556,9.666944444444445,17.059722222222224,10.716944444444444,6.143055555555556,40.70472222222222,14.329444444444444,14.89611111111111,8.646944444444445,34.022777777777776,11.152777777777779,104.85972222222222,86.13111111111111,31.775555555555556,34.5375,55.76361111111111,7.322222222222222,3.7758333333333334,12.845555555555556,6.166388888888889,50.39361111111111,37.166666666666664,8.731944444444444,13.290277777777778,98.5,A
S012,0,0,0,1,0,0,0,4,3,1,1,0,3,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,0.0,0.78,0.7,0.82,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.64,0.8,0.0,0.9,0.86,0.66,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,1,1,0,3,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,1,2,1,2,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.37305555555555,7.808888888888889,11.482222222222223,0.5591666666666667,-24.0,9.856944444444444,13.823611111111111,62.69222222222222,-24.0,-24.0,34.63027777777778,-24.0,-24.0,-24.0,-24.0,-24.0,79.90194444444444,9.053333333333333,-24.0,-24.0,-24.0,0.10083333333333333,6.846388888888889,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,28.273888888888887,7.12,11.482222222222223,0.5591666666666667,-24.0,8.376388888888888,13.823611111111111,62.69222222222222,-24.0,-24.0,34.63027777777778,-24.0,-24.0,-24.0,-24.0,-24.0,79.90194444444444,7.858333333333333,-24.0,-24.0,-24.0,0.005277777777777778,6.846388888888889,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,21.75,F
S313,0,0,0,1,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,4,3,1,1,8,1,18,3,1,2,1,1,0.82,0.44,0.26,0.38,0.16,0.9,1.0,0.4,0.0,1.0,0.96,0.6,0.78,0.78,0.72,0.14,1.0,0.8,1.0,0.7,0.1,0.76,0.96,0.6,0.0,0.3,0.56,0.62,0.0,1.0,0.0,0.0,0.86,0.98,0.98,0.82,0.88,0.64,0.0,0.96,0.0,0.66,0.52,0.86,0.0,1.0,1.0,1.0,1.0,0.9,0.7,0.0,1.0,1.0,0.7,1.0,0.24,0.0,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,4,3,1,1,8,1,18,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208611111111111,10.644444444444444,9.263333333333334,9.680277777777778,6.594444444444444,13.829166666666667,-24.0,12.118611111111111,10.39861111111111,10.004166666666666,60.00972222222222,-24.0,9.227222222222222,11.893333333333333,10.909722222222221,7.425833333333333,75.27277777777778,35.602777777777774,9.66388888888889,10.025,6.6738888888888885,34.079166666666666,12.155277777777778,12.446111111111112,16.842777777777776,60.03472222222222,9.295833333333333,32.888888888888886,10.945277777777777,3.6980555555555554,10.644444444444444,9.263333333333334,9.680277777777778,6.594444444444444,13.829166666666667,-24.0,12.118611111111111,10.39861111111111,10.004166666666666,60.00972222222222,-24.0,9.227222222222222,11.893333333333333,10.909722222222221,7.425833333333333,75.27277777777778,12.253333333333334,9.353055555555555,10.025,6.6738888888888885,33.81611111111111,12.155277777777778,10.421111111111111,16.139166666666668,60.03472222222222,9.267222222222221,32.888888888888886,10.945277777777777,80.24,B
S196,0,0,0,1,0,0,0,2,2,4,2,2,2,1,1,1,1,1,1,2,1,7,1,1,11,9,8,8,10,13,18,0,4,1,0,0,0.76,0.66,0.46,0.7,0.5,0.64,0.86,0.5,0.84,0.74,0.78,0.28,0.82,0.0,0.64,0.0,0.52,0.68,0.58,0.0,0.84,0.34,0.0,0.0,0.34,0.0,0.44,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0,0.98,1.0,0.92,0.8,0.98,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,2,4,2,2,2,1,1,1,1,1,1,2,1,7,1,1,11,9,8,8,10,13,18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.10111111111111,8.668611111111112,56.99611111111111,17.83416666666667,33.08111111111111,8.318055555555556,12.807222222222222,9.859722222222222,32.71666666666667,9.354722222222222,22.43027777777778,10.877777777777778,10.735,38.338055555555556,38.635555555555555,42.56138888888889,105.14055555555555,10.275555555555556,9.540555555555555,20.82138888888889,16.50583333333333,11.933333333333334,13.798333333333334,10.950555555555555,-24.0,7.791388888888889,6.781944444444444,-24.0,-24.0,104.6575,8.146666666666667,6.424722222222222,16.69527777777778,14.628333333333334,6.872777777777777,12.807222222222222,9.859722222222222,32.71666666666667,9.354722222222222,22.43027777777778,10.877777777777778,6.836388888888889,38.338055555555556,12.524166666666666,42.56138888888889,105.14055555555555,8.887222222222222,6.6802777777777775,7.679444444444444,14.570277777777777,8.516388888888889,7.054166666666666,8.945,-24.0,6.626944444444445,6.781944444444444,-24.0,-24.0,86.76,B
S378,0,0,0,0,1,0,0,3,4,5,4,3,3,1,3,4,2,1,1,3,3,3,3,3,1,18,14,6,10,30,51,12,36,5,2,44,0.98,0.9,0.98,0.96,0.8,0.96,1.0,1.0,0.0,1.0,0.9,0.96,0.98,0.74,0.9,0.92,1.0,0.34,0.94,1.0,0.64,0.5,0.0,0.82,1.0,0.7,1.0,0.76,1.0,0.98,0.98,0.98,0.88,0.94,0.96,1.0,0.0,0.7,0.78,0.68,0.7,0.82,0.68,0.98,0.6,1.0,1.0,0.9,0.84,1.0,1.0,0.66,0.96,0.84,0.0,1.0,0.76,0.5,3,4,5,4,3,3,1,3,4,2,1,1,3,1,2,1,3,1,18,14,6,10,30,51,12,36,5,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.43138888888889,141.23611111111111,116.3175,144.5222222222222,140.9775,136.8552777777778,156.4711111111111,85.51055555555556,144.63361111111112,142.51666666666668,136.83138888888888,154.8763888888889,105.5075,157.43055555555554,152.03222222222223,132.3527777777778,129.03444444444443,111.07277777777777,106.3861111111111,112.4875,113.75472222222223,112.49527777777777,42.49388888888889,128.90722222222223,70.21472222222222,119.33305555555556,39.95388888888889,0.31305555555555553,89.66027777777778,31.359166666666667,112.35777777777778,111.70222222222222,15.0275,17.962222222222223,105.1625,156.4711111111111,39.99916666666667,64.75111111111111,133.95444444444445,136.83138888888888,154.8763888888889,33.94916666666666,157.43055555555554,10.568055555555556,132.3527777777778,109.11944444444444,111.07277777777777,68.18944444444445,58.65416666666667,112.625,112.11861111111111,14.929166666666667,64.76333333333334,9.3825,71.85944444444445,38.95388888888889,0.29083333333333333,34.591388888888886,87,B
S293,1,0,0,0,0,0,1,7,8,3,2,1,1,1,6,2,3,2,3,4,5,3,1,1,3,10,2,6,3,6,2,3,5,2,10,2,0.92,0.46,0.76,0.7,0.44,0.62,0.86,0.52,0.56,0.9,0.98,0.7,0.0,0.88,1.0,0.64,0.52,0.96,0.52,0.42,0.0,0.34,0.0,0.4,0.0,0.0,1.0,0.0,0.76,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.0,0.82,1.0,1.0,1.0,0.94,0.78,0.9,1.0,1.0,1.0,1.0,1.0,0.84,1.0,0.66,1.0,1.0,1.0,1.0,1.0,1.0,7,8,3,2,1,1,1,6,2,3,2,3,4,5,3,1,1,3,10,2,6,3,6,2,3,5,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.11416666666668,20.011111111111113,10.487222222222222,37.7225,41.31305555555556,20.958055555555557,18.493055555555557,114.44944444444444,19.893333333333334,20.820555555555554,92.88805555555555,86.45611111111111,154.405,18.145833333333332,19.24,7.234444444444445,131.1913888888889,18.615277777777777,18.046666666666667,18.536666666666665,19.40861111111111,14.366666666666667,10.225833333333334,18.712222222222223,19.444444444444443,31.3975,18.8075,20.433333333333334,16.749166666666667,130.54305555555555,18.981944444444444,9.758333333333333,37.60777777777778,41.31305555555556,20.958055555555557,18.493055555555557,42.95305555555556,18.41583333333333,20.51388888888889,15.513333333333334,86.19694444444444,15.790277777777778,16.178333333333335,17.260277777777777,7.234444444444445,131.1913888888889,18.49972222222222,10.495833333333334,18.48638888888889,17.624166666666667,14.285277777777777,9.320277777777777,18.640555555555554,13.62138888888889,30.825,18.738333333333333,15.850555555555555,16.594444444444445,100,A
S120,1,1,0,0,0,0,0,6,0,3,5,7,0,5,5,7,6,6,5,7,2,3,3,0,0,1,1,1,2,5,1,3,0,1,2,4,0.86,0.96,0.8,0.96,0.76,0.82,0.0,0.0,0.76,1.0,0.96,0.96,0.64,0.86,0.88,0.92,1.0,0.76,0.58,1.0,0.84,0.0,0.0,0.0,0.88,1.0,0.88,0.5,0.5,0.88,0.0,0.0,0.0,0.0,0.8,0.96,0.8,0.94,0.92,0.92,0.7,0.66,0.96,0.84,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12,0.0,0.0,0.0,0.0,6,0,3,5,7,0,5,5,7,6,6,5,7,2,3,3,0,0,1,1,1,2,5,1,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476111111111111,-24.0,7.390833333333333,13.598333333333333,17.05611111111111,-24.0,32.6575,12.199444444444444,19.094444444444445,47.27166666666667,8.321111111111112,40.992777777777775,45.37111111111111,46.534166666666664,11.2,132.22611111111112,-24.0,-24.0,3.903611111111111,8.457222222222223,6.733611111111111,11.892777777777777,8.377222222222223,9.215,8.651111111111112,-24.0,7.644722222222223,6.438888888888889,9.786111111111111,3.9019444444444447,-24.0,5.8036111111111115,7.989722222222222,11.8675,-24.0,32.38944444444444,11.660277777777777,10.129722222222222,46.65083333333333,7.700277777777778,7.885555555555555,41.09527777777778,46.20638888888889,10.879444444444445,38.23916666666667,-24.0,-24.0,3.903611111111111,8.457222222222223,6.733611111111111,10.640277777777778,6.843333333333334,9.215,8.438333333333333,-24.0,7.644722222222223,6.4255555555555555,9.494722222222222,92.78,A
S190,1,1,0,0,0,0,0,3,2,1,1,2,2,2,1,2,1,1,3,1,2,2,2,1,1,9,4,0,6,1,1,1,1,1,1,1,0.96,0.76,0.82,0.86,0.74,0.0,0.0,0.74,0.54,0.96,0.86,0.9,1.0,0.92,0.9,0.9,0.52,0.72,0.8,0.7,0.84,1.0,0.0,0.6,0.44,0.0,0.78,0.0,0.84,1.0,0.82,0.2,1.0,0.54,0.48,1.0,0.86,0.74,0.98,0.8,1.0,0.26,0.76,0.06,0.0,1.0,1.0,0.48,0.42,0.52,1.0,0.04,1.0,0.84,0.0,0.0,0.0,0.0,3,2,1,1,2,2,2,1,2,1,1,3,1,2,2,2,1,1,9,1,0,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0413888888889,47.583333333333336,70.12027777777777,59.159166666666664,12.068333333333333,69.10944444444445,85.84027777777777,81.61444444444444,37.365,103.595,105.81444444444445,104.10333333333334,90.26444444444445,89.24,113.27694444444444,104.60722222222222,150.07583333333332,59.48277777777778,47.87,105.67083333333333,-24.0,83.23333333333333,81.68583333333333,37.39,10.88,103.86055555555555,90.39083333333333,13.984444444444444,33.234722222222224,149.4736111111111,47.263333333333335,70.12027777777777,59.159166666666664,9.121944444444445,68.5875,83.91083333333333,81.61444444444444,13.044444444444444,103.595,105.81444444444445,103.02916666666667,90.26444444444445,89.01,113.10555555555555,102.76805555555555,150.07583333333332,59.48277777777778,44.956944444444446,105.67083333333333,-24.0,82.90138888888889,81.68583333333333,37.39,10.88,103.86055555555555,90.39083333333333,13.984444444444444,33.234722222222224,81.03,B
S282,0,0,0,0,1,0,0,2,2,1,1,1,0,0,1,1,1,1,0,1,1,1,0,3,4,8,1,4,2,1,2,3,1,1,1,1,0.76,0.76,0.56,0.8,0.0,0.8,1.0,0.1,0.0,0.84,0.9,0.68,0.68,0.86,0.0,0.76,0.0,0.0,0.76,0.0,0.0,1.0,0.0,0.0,0.94,0.82,0.88,0.0,0.24,0.86,0.96,0.8,1.0,0.78,0.76,0.0,0.92,0.84,1.0,0.78,0.9,0.8,0.68,0.0,0.0,1.0,0.94,0.0,0.9,1.0,0.0,0.34,1.0,0.44,0.0,0.88,0.0,0.0,2,2,1,1,1,0,0,1,1,1,1,0,1,1,1,0,3,4,8,1,4,2,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.72611111111111,109.8086111111111,111.63833333333334,83.97361111111111,90.98416666666667,-24.0,-24.0,15.075277777777778,92.18666666666667,33.91388888888889,61.19861111111111,-24.0,38.201388888888886,89.27555555555556,15.588888888888889,-24.0,124.83166666666666,108.36222222222223,109.73722222222223,84.00638888888889,91.00527777777778,34.535,13.583333333333334,85.68888888888888,34.04694444444444,61.213055555555556,38.216388888888886,11.783611111111112,15.60361111111111,124.4925,109.44055555555556,111.63833333333334,83.97361111111111,90.98416666666667,-24.0,-24.0,15.075277777777778,92.18666666666667,33.91388888888889,61.19861111111111,-24.0,38.201388888888886,89.27555555555556,15.588888888888889,-24.0,121.5975,108.2136111111111,108.83027777777778,84.00638888888889,14.691944444444445,34.437222222222225,13.583333333333334,85.67333333333333,33.924166666666665,61.213055555555556,38.216388888888886,11.783611111111112,15.60361111111111,85.73,B
